CUSTKEY,CUSTNAME,CUSTPHONE,SEGMENT,NATIONKEY_CUS,NATION_CUS,NATIONCOMMENT_CUS,ORDERDATE,SUPPKEY,SUPPNAME,SUPPADDRESS,NATIONKEY_SUPP,NATION_SUPP,NATIONCOMMENT_SUPP,QUANTITY,DISCOUNT
43,Customer#000000043,29-316-665-2897,MACHINERY,19,ROMANIA,ular asymptotes are about the furious multipliers. express dependencies nag above the ironically ironic account,19/08/1997,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,19,0.05
10,Customer#000000010,15-741-346-9870,HOUSEHOLD,5,ETHIOPIA,ven packages wake quickly. regu,13/12/1997,1,Supplier#000000001," N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ",17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,38,0.08
10,Customer#000000010,15-741-346-9870,HOUSEHOLD,5,ETHIOPIA,ven packages wake quickly. regu,13/12/1997,1,Supplier#000000001," N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ",17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,38,0.08
142,Customer#000000142,19-407-425-2584,AUTOMOBILE,9,INDONESIA, slyly express asymptotes. regular deposits haggle slyly. carefully ironic hockey players sleep blithely. carefull,06/05/1993,8,Supplier#000000008,9Sq4bBH2FQEmaFOocY45sRTxo6yuoG,17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,29,0.02
142,Customer#000000142,19-407-425-2584,AUTOMOBILE,9,INDONESIA, slyly express asymptotes. regular deposits haggle slyly. carefully ironic hockey players sleep blithely. carefull,06/05/1993,3,Supplier#000000003,"q1,G3Pj6OjIuUYfUoH18BFTKP5aU9bEV3",1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,20,0.05
106,Customer#000000106,11-751-989-4627,MACHINERY,1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,24/10/1992,1,Supplier#000000001," N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ",17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,29,0
106,Customer#000000106,11-751-989-4627,MACHINERY,1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,24/10/1992,1,Supplier#000000001," N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ",17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,29,0
139,Customer#000000139,19-140-352-1403,MACHINERY,9,INDONESIA, slyly express asymptotes. regular deposits haggle slyly. carefully ironic hockey players sleep blithely. carefull,23/11/1994,8,Supplier#000000008,9Sq4bBH2FQEmaFOocY45sRTxo6yuoG,17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,13,0.06
82,Customer#000000082,28-159-442-5305,AUTOMOBILE,18,CHINA,c dependencies. furiously express notornis sleep slyly regular accounts. ideas sleep. depos,24/08/1993,3,Supplier#000000003,"q1,G3Pj6OjIuUYfUoH18BFTKP5aU9bEV3",1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,10,0.02
82,Customer#000000082,28-159-442-5305,AUTOMOBILE,18,CHINA,c dependencies. furiously express notornis sleep slyly regular accounts. ideas sleep. depos,24/08/1993,3,Supplier#000000003,"q1,G3Pj6OjIuUYfUoH18BFTKP5aU9bEV3",1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,10,0.02
31,Customer#000000031,33-197-837-7094,HOUSEHOLD,23,UNITED KINGDOM,eans boost carefully special requests. accounts are. carefull,26/02/1996,3,Supplier#000000003,"q1,G3Pj6OjIuUYfUoH18BFTKP5aU9bEV3",1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,20,0.1
125,Customer#000000125,29-261-996-3120,FURNITURE,19,ROMANIA,ular asymptotes are about the furious multipliers. express dependencies nag above the ironically ironic account,04/08/1997,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,35,0.02
125,Customer#000000125,29-261-996-3120,FURNITURE,19,ROMANIA,ular asymptotes are about the furious multipliers. express dependencies nag above the ironically ironic account,04/08/1997,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,35,0.02
26,Customer#000000026,32-363-455-4837,AUTOMOBILE,22,RUSSIA, requests against the platelets use never according to the quickly regular pint,26/09/1994,8,Supplier#000000008,9Sq4bBH2FQEmaFOocY45sRTxo6yuoG,17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,48,0
26,Customer#000000026,32-363-455-4837,AUTOMOBILE,22,RUSSIA, requests against the platelets use never according to the quickly regular pint,26/09/1994,8,Supplier#000000008,9Sq4bBH2FQEmaFOocY45sRTxo6yuoG,17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,48,0
149,Customer#000000149,29-797-439-6760,AUTOMOBILE,19,ROMANIA,ular asymptotes are about the furious multipliers. express dependencies nag above the ironically ironic account,07/04/1998,4,Supplier#000000004,Bk7ah4CK8SYQTepEmvMkkgMwg,15,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,36,0.06
149,Customer#000000149,29-797-439-6760,AUTOMOBILE,19,ROMANIA,ular asymptotes are about the furious multipliers. express dependencies nag above the ironically ironic account,07/04/1998,4,Supplier#000000004,Bk7ah4CK8SYQTepEmvMkkgMwg,15,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,36,0.06
146,Customer#000000146,13-835-723-3223,FURNITURE,3,CANADA,"eas hang ironic, silent packages. slyly regular packages are furiously over the tithes. fluffily bold",06/01/1997,6,Supplier#000000006,tQxuVm7s7CnK,14,KENYA," pending excuses haggle furiously deposits. pending, express pinto beans wake fluffily past t",45,0.1
25,Customer#000000025,22-603-468-3533,FURNITURE,12,JAPAN,"ously. final, express gifts cajole a",27/04/1995,1,Supplier#000000001," N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ",17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,45,0.08
95,Customer#000000095,25-923-255-2929,MACHINERY,15,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,22/12/1994,4,Supplier#000000004,Bk7ah4CK8SYQTepEmvMkkgMwg,15,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,84,0.035
95,Customer#000000095,25-923-255-2929,MACHINERY,15,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,22/12/1994,3,Supplier#000000003,"q1,G3Pj6OjIuUYfUoH18BFTKP5aU9bEV3",1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,46,0.06
100,Customer#000000100,30-749-445-4907,FURNITURE,20,SAUDI ARABIA,ts. silent requests haggle. closely express packages sleep across the blithely,31/01/1993,5,Supplier#000000005,Gcdm2rJRzl5qlTVzc,11,IRAQ,nic deposits boost atop the quickly final requests? quickly regula,44,0.09
100,Customer#000000100,30-749-445-4907,FURNITURE,20,SAUDI ARABIA,ts. silent requests haggle. closely express packages sleep across the blithely,31/01/1993,1,Supplier#000000001," N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ",17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,16,0.08
103,Customer#000000103,19-216-107-2107,BUILDING,9,INDONESIA, slyly express asymptotes. regular deposits haggle slyly. carefully ironic hockey players sleep blithely. carefull,23/01/1998,1,Supplier#000000001," N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ",17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,42,0.04
82,Customer#000000082,28-159-442-5305,AUTOMOBILE,18,CHINA,c dependencies. furiously express notornis sleep slyly regular accounts. ideas sleep. depos,09/11/1994,3,Supplier#000000003,"q1,G3Pj6OjIuUYfUoH18BFTKP5aU9bEV3",1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,2,0
98,Customer#000000098,22-885-845-6889,BUILDING,12,JAPAN,"ously. final, express gifts cajole a",04/07/1995,1,Supplier#000000001," N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ",17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,25,0.07
149,Customer#000000149,29-797-439-6760,AUTOMOBILE,19,ROMANIA,ular asymptotes are about the furious multipliers. express dependencies nag above the ironically ironic account,05/05/1996,3,Supplier#000000003,"q1,G3Pj6OjIuUYfUoH18BFTKP5aU9bEV3",1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,43,0.08
149,Customer#000000149,29-797-439-6760,AUTOMOBILE,19,ROMANIA,ular asymptotes are about the furious multipliers. express dependencies nag above the ironically ironic account,30/10/1994,3,Supplier#000000003,"q1,G3Pj6OjIuUYfUoH18BFTKP5aU9bEV3",1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,21,0.03
122,Customer#000000122,13-702-694-4520,HOUSEHOLD,3,CANADA,"eas hang ironic, silent packages. slyly regular packages are furiously over the tithes. fluffily bold",28/02/1995,4,Supplier#000000004,Bk7ah4CK8SYQTepEmvMkkgMwg,15,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,3,0.03
118,Customer#000000118,28-639-943-7051,AUTOMOBILE,18,CHINA,c dependencies. furiously express notornis sleep slyly regular accounts. ideas sleep. depos,15/07/1995,4,Supplier#000000004,Bk7ah4CK8SYQTepEmvMkkgMwg,15,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,3,0.07
118,Customer#000000118,28-639-943-7051,AUTOMOBILE,18,CHINA,c dependencies. furiously express notornis sleep slyly regular accounts. ideas sleep. depos,15/07/1995,4,Supplier#000000004,Bk7ah4CK8SYQTepEmvMkkgMwg,15,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,3,0.07
103,Customer#000000103,19-216-107-2107,BUILDING,9,INDONESIA, slyly express asymptotes. regular deposits haggle slyly. carefully ironic hockey players sleep blithely. carefull,23/01/1998,3,Supplier#000000003,"q1,G3Pj6OjIuUYfUoH18BFTKP5aU9bEV3",1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,68,0.04
10,Customer#000000010,15-741-346-9870,HOUSEHOLD,5,ETHIOPIA,ven packages wake quickly. regu,26/12/1992,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,39,0.1
148,Customer#000000148,21-562-498-6636,HOUSEHOLD,11,IRAQ,nic deposits boost atop the quickly final requests? quickly regula,11/04/1992,5,Supplier#000000005,Gcdm2rJRzl5qlTVzc,11,IRAQ,nic deposits boost atop the quickly final requests? quickly regula,7,0.09
140,Customer#000000140,14-273-885-6505,MACHINERY,4,EGYPT,y above the carefully unusual theodolites. final dugouts are quickly across the furiously regular d,24/10/1994,4,Supplier#000000004,Bk7ah4CK8SYQTepEmvMkkgMwg,15,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,2,0.04
14,Customer#000000014,11-845-129-3851,FURNITURE,1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,05/04/1996,5,Supplier#000000005,Gcdm2rJRzl5qlTVzc,11,IRAQ,nic deposits boost atop the quickly final requests? quickly regula,23,0.03
14,Customer#000000014,11-845-129-3851,FURNITURE,1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,05/04/1996,4,Supplier#000000004,Bk7ah4CK8SYQTepEmvMkkgMwg,15,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,16,0.06
35,Customer#000000035,27-566-888-7431,HOUSEHOLD,17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,12/01/1998,8,Supplier#000000008,9Sq4bBH2FQEmaFOocY45sRTxo6yuoG,17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,93,0.03
17,Customer#000000017,12-970-682-3487,AUTOMOBILE,2,BRAZIL,y alongside of the pending deposits. carefully special packages are about the ironic forges. slyly special ,02/01/1992,6,Supplier#000000006,tQxuVm7s7CnK,14,KENYA," pending excuses haggle furiously deposits. pending, express pinto beans wake fluffily past t",46,0.08
17,Customer#000000017,12-970-682-3487,AUTOMOBILE,2,BRAZIL,y alongside of the pending deposits. carefully special packages are about the ironic forges. slyly special ,02/01/1992,6,Supplier#000000006,tQxuVm7s7CnK,14,KENYA," pending excuses haggle furiously deposits. pending, express pinto beans wake fluffily past t",46,0.08
17,Customer#000000017,12-970-682-3487,AUTOMOBILE,2,BRAZIL,y alongside of the pending deposits. carefully special packages are about the ironic forges. slyly special ,02/01/1992,6,Supplier#000000006,tQxuVm7s7CnK,14,KENYA," pending excuses haggle furiously deposits. pending, express pinto beans wake fluffily past t",46,0.08
5,Customer#000000005,13-750-942-6364,HOUSEHOLD,3,CANADA,"eas hang ironic, silent packages. slyly regular packages are furiously over the tithes. fluffily bold",09/11/1997,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,27,0
100,Customer#000000100,30-749-445-4907,FURNITURE,20,SAUDI ARABIA,ts. silent requests haggle. closely express packages sleep across the blithely,12/09/1997,5,Supplier#000000005,Gcdm2rJRzl5qlTVzc,11,IRAQ,nic deposits boost atop the quickly final requests? quickly regula,22,0.025
70,Customer#000000070,32-828-107-2832,FURNITURE,22,RUSSIA, requests against the platelets use never according to the quickly regular pint,16/09/1993,6,Supplier#000000006,tQxuVm7s7CnK,14,KENYA," pending excuses haggle furiously deposits. pending, express pinto beans wake fluffily past t",20,0.01
137,Customer#000000137,26-777-409-5654,HOUSEHOLD,16,MOZAMBIQUE,"s. ironic, unusual asymptotes wake blithely r",13/11/1996,1,Supplier#000000001," N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ",17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,8,0.07
145,Customer#000000145,23-562-444-8454,HOUSEHOLD,13,JORDAN,ic deposits are blithely about the carefully regular pa,12/01/1997,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,6,0.1
145,Customer#000000145,23-562-444-8454,HOUSEHOLD,13,JORDAN,ic deposits are blithely about the carefully regular pa,12/01/1997,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,6,0.1
145,Customer#000000145,23-562-444-8454,HOUSEHOLD,13,JORDAN,ic deposits are blithely about the carefully regular pa,12/01/1997,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,6,0.1
23,Customer#000000023,13-312-472-8245,HOUSEHOLD,3,CANADA,"eas hang ironic, silent packages. slyly regular packages are furiously over the tithes. fluffily bold",10/08/1994,5,Supplier#000000005,Gcdm2rJRzl5qlTVzc,11,IRAQ,nic deposits boost atop the quickly final requests? quickly regula,30,0.02
112,Customer#000000112,29-233-262-8382,FURNITURE,19,ROMANIA,ular asymptotes are about the furious multipliers. express dependencies nag above the ironically ironic account,12/04/1993,5,Supplier#000000005,Gcdm2rJRzl5qlTVzc,11,IRAQ,nic deposits boost atop the quickly final requests? quickly regula,40,0.045
25,Customer#000000025,22-603-468-3533,FURNITURE,12,JAPAN,"ously. final, express gifts cajole a",21/03/1997,5,Supplier#000000005,Gcdm2rJRzl5qlTVzc,11,IRAQ,nic deposits boost atop the quickly final requests? quickly regula,17,0.08
73,Customer#000000073,10-473-439-3214,BUILDING,0,ALGERIA, haggle. carefully final deposits detect slyly agai,27/08/1996,5,Supplier#000000005,Gcdm2rJRzl5qlTVzc,11,IRAQ,nic deposits boost atop the quickly final requests? quickly regula,25,0.03
73,Customer#000000073,10-473-439-3214,BUILDING,0,ALGERIA, haggle. carefully final deposits detect slyly agai,27/08/1996,5,Supplier#000000005,Gcdm2rJRzl5qlTVzc,11,IRAQ,nic deposits boost atop the quickly final requests? quickly regula,25,0.03
62,Customer#000000062,17-361-978-7059,MACHINERY,7,GERMANY,"l platelets. regular accounts x-ray: unusual, regular acco",07/01/1992,8,Supplier#000000008,9Sq4bBH2FQEmaFOocY45sRTxo6yuoG,17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,11,0.09
